queries/correct,queries/error,users,timestamp
283,3,286,2018-09-01 2:00:40
307,3,310,2018-09-01 2:15:40
277,3,280,2018-09-01 2:30:40
242,1,243,2018-09-01 2:45:39
221,1,222,2018-09-01 3:00:40
216,0,216,2018-09-01 3:15:39
213,3,216,2018-09-01 3:30:39
194,3,197,2018-09-01 3:45:40
177,0,177,2018-09-01 4:00:39
143,2,145,2018-09-01 4:15:40
167,1,158,2018-09-01 4:30:39
164,3,167,2018-09-01 4:45:39
147,0,146,2018-09-01 5:00:39
138,0,138,2018-09-01 5:15:39
110,0,110,2018-09-01 5:30:39
107,0,107,2018-09-01 5:45:40
99,0,99,2018-09-01 6:00:40
91,0,91,2018-09-01 6:15:39
77,0,77,2018-09-01 6:34:21
75,0,72,2018-09-01 6:45:39
73,1,74,2018-09-01 7:00:39
76,0,76,2018-09-01 7:15:41
97,3,100,2018-09-01 7:30:41
109,3,112,2018-09-01 7:45:41
84,0,84,2018-09-01 8:00:41
101,0,92,2018-09-01 8:15:41
118,1,119,2018-09-01 8:30:41
109,0,109,2018-09-01 8:45:40
82,0,82,2018-09-01 9:00:41
98,0,98,2018-09-01 9:15:41
114,0,106,2018-09-01 9:30:40
141,0,141,2018-09-01 9:45:42
105,1,106,2018-09-01 10:00:40
133,1,134,2018-09-01 10:15:41
154,3,157,2018-09-01 10:30:40
203,2,205,2018-09-01 10:45:41
156,0,156,2018-09-01 11:00:41
165,0,165,2018-09-01 11:15:40
200,0,200,2018-09-01 11:30:41
292,1,293,2018-09-01 11:45:40
223,0,223,2018-09-01 12:00:41
242,2,244,2018-09-01 12:15:40
245,2,247,2018-09-01 12:30:40
295,0,295,2018-09-01 12:45:41
193,1,194,2018-09-01 13:00:40
133,3,136,2018-09-01 13:15:41
132,0,132,2018-09-01 13:30:40
168,0,168,2018-09-01 13:45:40
184,0,184,2018-09-01 14:00:41
190,1,191,2018-09-01 14:15:40
240,1,241,2018-09-01 14:30:41
244,0,244,2018-09-01 14:45:40
194,0,193,2018-09-01 15:00:40
251,4,255,2018-09-01 15:15:39
271,3,274,2018-09-01 15:30:40
280,5,285,2018-09-01 15:45:40
323,4,327,2018-09-01 16:00:40
299,1,300,2018-09-01 16:15:40
300,4,304,2018-09-01 16:30:40
292,2,294,2018-09-01 16:45:40
244,5,249,2018-09-01 17:00:40
250,2,248,2018-09-01 17:15:40
235,1,236,2018-09-01 17:30:40
296,3,299,2018-09-01 17:45:40
285,2,287,2018-09-01 18:00:40
335,4,339,2018-09-01 18:15:40
356,1,357,2018-09-01 18:30:40
356,2,358,2018-09-01 18:45:40
328,5,333,2018-09-01 19:00:39
330,7,337,2018-09-01 19:15:40
382,3,375,2018-09-01 19:30:40
384,1,385,2018-09-01 19:45:39
358,3,361,2018-09-01 20:00:40
426,2,428,2018-09-01 20:15:40
444,5,449,2018-09-01 20:30:40
413,1,414,2018-09-01 20:45:39
391,3,394,2018-09-01 21:00:39
429,3,432,2018-09-01 21:15:40
420,6,426,2018-09-01 21:30:39
444,7,451,2018-09-01 21:45:40
410,1,411,2018-09-01 22:00:39
413,4,417,2018-09-01 22:15:40
421,3,424,2018-09-01 22:30:39
400,5,405,2018-09-01 22:45:40
386,4,385,2018-09-01 23:00:40
417,2,419,2018-09-01 23:15:39
348,3,351,2018-09-01 23:30:41
300,2,302,2018-09-01 23:45:39
271,1,272,2018-09-02 0:00:39
311,2,313,2018-09-02 0:15:39
233,3,236,2018-09-02 0:30:39
226,3,229,2018-09-02 0:45:40
211,5,216,2018-09-02 1:00:39
233,1,234,2018-09-02 1:15:41
203,1,204,2018-09-02 1:30:39
217,3,220,2018-09-02 1:45:40
197,2,199,2018-09-02 2:00:40
235,3,238,2018-09-02 2:15:40
233,5,238,2018-09-02 2:30:39
239,4,243,2018-09-02 2:45:39
246,3,249,2018-09-02 3:00:39
233,2,225,2018-09-02 3:15:39
187,4,191,2018-09-02 3:30:39
133,2,135,2018-09-02 3:45:39
137,2,139,2018-09-02 4:00:39
105,1,106,2018-09-02 4:15:40
131,1,132,2018-09-02 4:30:38
121,3,124,2018-09-02 4:45:39
103,2,105,2018-09-02 5:00:40
99,1,100,2018-09-02 5:15:39
88,3,91,2018-09-02 5:30:38
89,2,91,2018-09-02 5:45:39
87,0,87,2018-09-02 6:00:39
77,1,78,2018-09-02 6:15:39
77,0,77,2018-09-02 6:34:26
62,1,63,2018-09-02 6:45:39
69,1,70,2018-09-02 7:00:40
66,0,66,2018-09-02 7:15:41
61,0,61,2018-09-02 7:30:40
62,0,59,2018-09-02 7:45:41
72,0,72,2018-09-02 8:00:40
76,2,78,2018-09-02 8:15:41
99,2,101,2018-09-02 8:30:40
59,2,61,2018-09-02 8:45:42
76,1,77,2018-09-02 9:00:40
62,1,63,2018-09-02 9:15:41
75,1,76,2018-09-02 9:30:40
81,1,82,2018-09-02 9:45:40
71,1,72,2018-09-02 10:00:40
98,0,98,2018-09-02 10:15:40
102,1,103,2018-09-02 10:30:40
114,0,114,2018-09-02 10:45:41
96,0,95,2018-09-02 11:00:40
112,0,112,2018-09-02 11:15:41
139,0,139,2018-09-02 11:30:40
200,2,202,2018-09-02 11:45:40
166,2,168,2018-09-02 12:00:40
193,2,195,2018-09-02 12:15:41
174,3,177,2018-09-02 12:30:39
217,1,218,2018-09-02 12:45:40
199,3,202,2018-09-02 13:00:39
221,4,225,2018-09-02 13:15:40
311,3,314,2018-09-02 13:30:40
336,5,341,2018-09-02 13:45:40
285,2,284,2018-09-02 14:00:41
280,3,283,2018-09-02 14:15:39
315,2,317,2018-09-02 14:30:40
353,7,360,2018-09-02 14:45:40
364,9,373,2018-09-02 15:00:39
369,8,377,2018-09-02 15:15:40
376,7,383,2018-09-02 15:30:39
389,5,394,2018-09-02 15:45:40
398,5,403,2018-09-02 16:00:40
403,3,406,2018-09-02 16:15:40
451,3,454,2018-09-02 16:30:40
374,4,370,2018-09-02 16:45:39
319,3,322,2018-09-02 17:00:40
324,2,320,2018-09-02 17:15:39
356,2,354,2018-09-02 17:30:39
376,2,378,2018-09-02 17:45:40
358,3,361,2018-09-02 18:00:39
388,3,391,2018-09-02 18:15:40
441,4,445,2018-09-02 18:30:39
408,7,415,2018-09-02 18:45:40
407,6,413,2018-09-02 19:00:40
425,6,431,2018-09-02 19:15:39
441,7,448,2018-09-02 19:30:39
457,6,463,2018-09-02 19:45:39
486,5,483,2018-09-02 20:00:39
484,6,490,2018-09-02 20:15:39
532,6,538,2018-09-02 20:30:39
524,7,531,2018-09-02 20:45:40
445,8,453,2018-09-02 21:00:39
527,7,529,2018-09-02 21:15:39
489,6,495,2018-09-02 21:30:40
473,5,478,2018-09-02 21:45:40
456,7,463,2018-09-02 22:00:40
468,6,474,2018-09-02 22:15:39
492,6,498,2018-09-02 22:30:39
485,9,494,2018-09-02 22:45:39
444,8,445,2018-09-02 23:00:39
377,10,387,2018-09-02 23:15:39
366,2,368,2018-09-02 23:30:39
314,3,317,2018-09-02 23:45:39
267,3,270,2018-09-03 0:00:39
270,5,275,2018-09-03 0:15:39
233,5,238,2018-09-03 0:30:39
209,7,216,2018-09-03 0:45:39
222,3,219,2018-09-03 1:00:38
211,3,214,2018-09-03 1:15:39
207,1,208,2018-09-03 1:30:39
203,4,205,2018-09-03 1:45:39
196,3,199,2018-09-03 2:00:39
220,6,226,2018-09-03 2:15:39
184,5,189,2018-09-03 2:30:39
176,3,179,2018-09-03 2:45:39
146,2,148,2018-09-03 3:00:40
116,1,117,2018-09-03 3:15:39
118,1,119,2018-09-03 3:30:38
108,3,103,2018-09-03 3:45:38
96,2,98,2018-09-03 4:00:39
34,2,36,2018-09-03 4:15:39
23,1,24,2018-09-03 4:30:38
21,1,22,2018-09-03 4:45:38
17,1,18,2018-09-03 5:00:39
16,1,17,2018-09-03 5:15:39
15,1,16,2018-09-03 5:30:39
15,1,16,2018-09-03 5:45:38
14,1,15,2018-09-03 6:00:39
14,1,15,2018-09-03 6:15:38
19,1,15,2018-09-03 6:34:20
14,1,15,2018-09-03 6:45:38
17,1,18,2018-09-03 7:00:39
43,1,44,2018-09-03 7:15:40
49,1,50,2018-09-03 7:30:40
49,2,51,2018-09-03 7:45:41
52,1,53,2018-09-03 8:00:40
80,2,82,2018-09-03 8:15:40
115,4,119,2018-09-03 8:30:41
184,3,187,2018-09-03 8:45:40
172,2,174,2018-09-03 9:00:40
265,2,267,2018-09-03 9:15:39
400,5,405,2018-09-03 9:30:40
739,5,744,2018-09-03 9:45:40
637,8,645,2018-09-03 10:00:40
619,18,637,2018-09-03 10:15:40
742,12,754,2018-09-03 10:30:39
927,22,949,2018-09-03 10:45:40
678,20,698,2018-09-03 11:00:39
476,14,490,2018-09-03 11:15:40
473,6,479,2018-09-03 11:30:39
489,5,494,2018-09-03 11:45:40
373,2,375,2018-09-03 12:00:39
295,3,298,2018-09-03 12:15:39
287,2,289,2018-09-03 12:30:39
353,6,359,2018-09-03 12:45:40
280,3,283,2018-09-03 13:00:40
333,2,335,2018-09-03 13:15:40
300,1,301,2018-09-03 13:30:39
354,2,356,2018-09-03 13:45:40
324,2,326,2018-09-03 14:00:39
343,1,344,2018-09-03 14:15:40
344,1,345,2018-09-03 14:30:39
341,2,343,2018-09-03 14:45:40
350,2,352,2018-09-03 15:00:40
443,4,447,2018-09-03 15:15:39
402,3,405,2018-09-03 15:30:39
470,1,471,2018-09-03 15:45:39
436,4,440,2018-09-03 16:00:39
616,2,618,2018-09-03 16:15:39
534,3,537,2018-09-03 16:30:39
496,3,499,2018-09-03 16:45:39
422,3,425,2018-09-03 17:00:39
598,6,604,2018-09-03 17:15:39
528,8,536,2018-09-03 17:30:39
526,3,529,2018-09-03 17:45:39
476,4,480,2018-09-03 18:00:39
536,11,547,2018-09-03 18:15:40
472,10,482,2018-09-03 18:30:39
520,9,529,2018-09-03 18:45:40
473,12,485,2018-09-03 19:00:38
631,14,645,2018-09-03 19:15:40
647,11,658,2018-09-03 19:30:39
789,8,797,2018-09-03 19:45:39
696,16,712,2018-09-03 20:00:39
1006,19,1025,2018-09-03 20:15:39
961,16,977,2018-09-03 20:30:38
904,19,923,2018-09-03 20:45:39
841,18,859,2018-09-03 21:00:40
883,18,901,2018-09-03 21:15:39
825,14,839,2018-09-03 21:30:39
800,12,812,2018-09-03 21:45:39
689,7,696,2018-09-03 22:00:39
748,8,756,2018-09-03 22:15:39
679,5,684,2018-09-03 22:30:40
647,4,646,2018-09-03 22:45:38
519,6,525,2018-09-03 23:00:39
513,4,517,2018-09-03 23:15:38
491,6,497,2018-09-03 23:30:39
373,6,379,2018-09-03 23:45:38
366,4,370,2018-09-04 0:00:38
387,8,395,2018-09-04 0:15:38
325,6,331,2018-09-04 0:30:39
249,7,256,2018-09-04 0:45:38
230,3,233,2018-09-04 1:00:38
252,6,258,2018-09-04 1:15:39
203,4,204,2018-09-04 1:30:39
191,3,187,2018-09-04 1:45:38
182,2,184,2018-09-04 2:00:40
221,2,213,2018-09-04 2:15:38
170,3,168,2018-09-04 2:30:38
132,2,134,2018-09-04 2:45:39
145,3,148,2018-09-04 3:00:38
124,2,126,2018-09-04 3:15:38
92,2,94,2018-09-04 3:30:39
90,2,92,2018-09-04 3:45:38
93,4,97,2018-09-04 4:00:39
32,4,36,2018-09-04 4:15:38
20,3,23,2018-09-04 4:30:37
18,3,21,2018-09-04 4:45:38
17,3,20,2018-09-04 5:00:39
16,3,19,2018-09-04 5:15:38
16,3,19,2018-09-04 5:30:38
16,2,18,2018-09-04 5:45:38
16,2,18,2018-09-04 6:00:38
16,2,18,2018-09-04 6:15:38
16,2,18,2018-09-04 6:34:23
16,2,18,2018-09-04 6:45:38
22,2,24,2018-09-04 7:00:38
34,2,36,2018-09-04 7:15:40
42,2,44,2018-09-04 7:30:39
59,2,61,2018-09-04 7:45:40
51,2,53,2018-09-04 8:00:39
86,3,89,2018-09-04 8:15:40
119,5,124,2018-09-04 8:30:40
185,3,188,2018-09-04 8:45:39
176,2,178,2018-09-04 9:00:40
291,3,294,2018-09-04 9:15:39
440,6,446,2018-09-04 9:30:40
805,7,812,2018-09-04 9:45:39
684,11,695,2018-09-04 10:00:40
710,19,721,2018-09-04 10:15:39
839,26,865,2018-09-04 10:30:39
1092,17,1109,2018-09-04 10:45:40
805,20,825,2018-09-04 11:00:39
573,11,584,2018-09-04 11:15:39
509,10,519,2018-09-04 11:30:40
527,7,534,2018-09-04 11:45:39
370,5,375,2018-09-04 12:00:40
335,5,340,2018-09-04 12:15:39
346,5,351,2018-09-04 12:30:39
363,4,367,2018-09-04 12:45:40
310,4,314,2018-09-04 13:00:39
362,6,368,2018-09-04 13:15:39
356,5,361,2018-09-04 13:30:39
409,5,414,2018-09-04 13:45:39
350,0,349,2018-09-04 14:00:39
367,0,367,2018-09-04 14:15:39
407,1,408,2018-09-04 14:30:39
382,2,384,2018-09-04 14:45:40
386,2,388,2018-09-04 15:00:39
407,1,408,2018-09-04 15:15:39
460,2,462,2018-09-04 15:30:39
519,1,520,2018-09-04 15:45:38
466,1,467,2018-09-04 16:00:39
597,4,601,2018-09-04 16:15:39
543,3,546,2018-09-04 16:30:39
539,4,543,2018-09-04 16:45:39
487,2,485,2018-09-04 17:00:39
609,6,611,2018-09-04 17:15:39
522,3,525,2018-09-04 17:30:39
534,3,537,2018-09-04 17:45:39
458,5,463,2018-09-04 18:00:39
534,6,540,2018-09-04 18:15:38
514,5,519,2018-09-04 18:30:38
535,5,540,2018-09-04 18:45:40
542,3,545,2018-09-04 19:00:38
652,10,662,2018-09-04 19:15:39
662,5,667,2018-09-04 19:30:39
812,9,821,2018-09-04 19:45:38
761,4,765,2018-09-04 20:00:39
1055,13,1068,2018-09-04 20:15:38
997,16,1013,2018-09-04 20:30:38
961,14,975,2018-09-04 20:45:38
838,7,845,2018-09-04 21:00:38
915,5,920,2018-09-04 21:15:38
880,13,893,2018-09-04 21:30:38
832,9,841,2018-09-04 21:45:38
709,8,717,2018-09-04 22:00:38
752,8,760,2018-09-04 22:15:38
702,4,706,2018-09-04 22:30:39
626,10,636,2018-09-04 22:45:38
594,8,602,2018-09-04 23:00:38
602,6,608,2018-09-04 23:15:38
522,2,524,2018-09-04 23:30:38
435,2,437,2018-09-04 23:45:39
359,1,360,2018-09-05 0:00:38
382,5,387,2018-09-05 0:15:38
328,0,328,2018-09-05 0:30:38
296,1,297,2018-09-05 0:45:38
249,1,250,2018-09-05 1:00:38
298,2,300,2018-09-05 1:15:39
267,3,270,2018-09-05 1:30:39
278,3,275,2018-09-05 1:45:38
255,4,259,2018-09-05 2:00:39
282,2,284,2018-09-05 2:15:38
235,7,242,2018-09-05 2:30:38
202,2,204,2018-09-05 2:45:38
161,1,162,2018-09-05 3:00:38
161,4,156,2018-09-05 3:15:38
138,1,139,2018-09-05 3:30:38
124,2,123,2018-09-05 3:45:37
127,3,130,2018-09-05 4:00:38
49,3,52,2018-09-05 4:15:38
29,0,29,2018-09-05 4:30:38
26,0,26,2018-09-05 4:45:37
22,0,22,2018-09-05 5:00:38
20,0,20,2018-09-05 5:15:37
20,0,20,2018-09-05 5:30:38
18,0,18,2018-09-05 5:45:37
18,0,18,2018-09-05 6:00:37
18,0,18,2018-09-05 6:15:37
17,0,17,2018-09-05 6:34:20
17,0,17,2018-09-05 6:45:38
22,0,22,2018-09-05 7:00:38
45,0,45,2018-09-05 7:15:39
45,0,45,2018-09-05 7:30:39
58,1,59,2018-09-05 7:45:40
51,0,51,2018-09-05 8:00:39
85,0,85,2018-09-05 8:15:39
104,2,106,2018-09-05 8:30:39
189,1,189,2018-09-05 8:45:39
168,1,169,2018-09-05 9:00:39
278,4,282,2018-09-05 9:15:39
427,5,432,2018-09-05 9:30:39
743,7,750,2018-09-05 9:45:39
696,6,694,2018-09-05 10:00:39
733,15,748,2018-09-05 10:15:40
842,14,856,2018-09-05 10:30:39
1072,26,1098,2018-09-05 10:45:39
812,17,829,2018-09-05 11:00:39
625,12,637,2018-09-05 11:15:39
513,12,525,2018-09-05 11:30:39
461,10,471,2018-09-05 11:45:39
373,3,376,2018-09-05 12:00:39
382,1,383,2018-09-05 12:15:39
347,1,348,2018-09-05 12:30:38
350,0,350,2018-09-05 12:45:39
375,0,375,2018-09-05 13:00:38
336,2,338,2018-09-05 13:15:39
379,0,379,2018-09-05 13:30:39
387,1,383,2018-09-05 13:45:39
363,0,362,2018-09-05 14:00:38
393,0,392,2018-09-05 14:15:39
386,1,387,2018-09-05 14:30:38
435,0,435,2018-09-05 14:45:39
404,1,405,2018-09-05 15:00:38
450,1,451,2018-09-05 15:15:38
452,2,448,2018-09-05 15:30:38
492,0,491,2018-09-05 15:45:38
450,1,451,2018-09-05 16:00:39
640,5,645,2018-09-05 16:15:38
510,2,512,2018-09-05 16:30:38
548,6,552,2018-09-05 16:45:40
498,8,506,2018-09-05 17:00:38
612,6,618,2018-09-05 17:15:38
578,4,582,2018-09-05 17:30:39
522,8,530,2018-09-05 17:45:38
434,2,436,2018-09-05 18:00:38
557,1,558,2018-09-05 18:15:38
547,2,549,2018-09-05 18:30:38
557,8,564,2018-09-05 18:45:38
520,5,516,2018-09-05 19:00:39
692,14,706,2018-09-05 19:15:38
724,10,733,2018-09-05 19:30:39
774,9,783,2018-09-05 19:45:38
763,11,774,2018-09-05 20:00:39
990,11,1001,2018-09-05 20:15:39
999,7,1006,2018-09-05 20:30:37
1022,8,1030,2018-09-05 20:45:38
884,8,892,2018-09-05 21:00:38
933,13,946,2018-09-05 21:15:38
897,9,906,2018-09-05 21:30:37
853,4,857,2018-09-05 21:45:38
758,5,763,2018-09-05 22:00:37
750,7,757,2018-09-05 22:15:38
730,8,738,2018-09-05 22:30:37
691,7,698,2018-09-05 22:45:38
598,6,604,2018-09-05 23:00:38
583,7,590,2018-09-05 23:15:38
542,4,546,2018-09-05 23:30:38
465,7,472,2018-09-05 23:45:38
405,6,411,2018-09-06 0:00:39
459,3,462,2018-09-06 0:15:38
380,1,381,2018-09-06 0:30:38
356,3,353,2018-09-06 0:45:37
307,3,310,2018-09-06 1:00:38
337,4,333,2018-09-06 1:15:37
297,1,298,2018-09-06 1:30:37
281,3,284,2018-09-06 1:45:37
272,2,274,2018-09-06 2:00:38
328,3,331,2018-09-06 2:15:38
254,6,260,2018-09-06 2:30:37
223,5,228,2018-09-06 2:45:38
183,2,185,2018-09-06 3:00:37
201,1,202,2018-09-06 3:15:38
155,0,155,2018-09-06 3:30:37
134,1,135,2018-09-06 3:45:38
126,3,129,2018-09-06 4:00:38
61,0,60,2018-09-06 4:15:37
41,0,40,2018-09-06 4:30:38
35,0,34,2018-09-06 4:45:37
33,0,32,2018-09-06 5:00:37
31,0,30,2018-09-06 5:15:37
30,0,29,2018-09-06 5:30:37
30,0,29,2018-09-06 5:45:37
30,0,29,2018-09-06 6:00:37
29,0,28,2018-09-06 6:15:37
28,0,27,2018-09-06 6:34:23
28,0,27,2018-09-06 6:45:36
30,0,29,2018-09-06 7:00:37
46,0,45,2018-09-06 7:15:38
56,0,55,2018-09-06 7:30:39
70,0,69,2018-09-06 7:45:38
66,0,65,2018-09-06 8:00:39
84,0,83,2018-09-06 8:15:39
98,1,99,2018-09-06 8:30:39
180,0,180,2018-09-06 8:45:39
157,0,156,2018-09-06 9:00:39
241,1,242,2018-09-06 9:15:39
381,1,382,2018-09-06 9:30:38
712,5,717,2018-09-06 9:45:39
648,5,653,2018-09-06 10:00:39
671,7,678,2018-09-06 10:15:39
805,14,819,2018-09-06 10:30:38
1048,24,1072,2018-09-06 10:45:39
921,14,935,2018-09-06 11:00:38
676,13,689,2018-09-06 11:15:38
611,6,609,2018-09-06 11:30:38
572,7,579,2018-09-06 11:45:38
476,4,480,2018-09-06 12:00:39
399,3,402,2018-09-06 12:15:38
405,4,409,2018-09-06 12:30:38
405,4,409,2018-09-06 12:45:38
382,1,383,2018-09-06 13:00:39
396,1,397,2018-09-06 13:15:38
423,2,425,2018-09-06 13:30:38
494,2,496,2018-09-06 13:45:38
449,0,449,2018-09-06 14:00:38
444,3,447,2018-09-06 14:15:38
479,2,481,2018-09-06 14:30:38
579,2,581,2018-09-06 14:45:39
528,2,530,2018-09-06 15:00:38
568,3,571,2018-09-06 15:15:38
575,1,576,2018-09-06 15:30:38
607,5,612,2018-09-06 15:45:38
596,7,603,2018-09-06 16:00:38
726,10,736,2018-09-06 16:15:38
688,10,698,2018-09-06 16:30:39
685,8,693,2018-09-06 16:45:38
603,7,610,2018-09-06 17:00:38
711,1,712,2018-09-06 17:15:38
629,4,633,2018-09-06 17:30:38
632,9,641,2018-09-06 17:45:38
557,11,568,2018-09-06 18:00:37
642,5,647,2018-09-06 18:15:38
626,2,628,2018-09-06 18:30:38
717,6,723,2018-09-06 18:45:38
653,5,658,2018-09-06 19:00:38
760,7,767,2018-09-06 19:15:37
553,5,558,2018-09-06 19:30:38
320,2,322,2018-09-06 19:45:37
270,1,271,2018-09-06 20:00:38
389,2,391,2018-09-06 20:15:37
527,3,523,2018-09-06 20:30:38
723,6,729,2018-09-06 20:45:37
752,7,759,2018-09-06 21:00:38
834,6,840,2018-09-06 21:15:37
752,10,762,2018-09-06 21:30:38
755,7,762,2018-09-06 21:45:37
686,3,689,2018-09-06 22:00:38
708,4,712,2018-09-06 22:15:37
380,1,372,2018-09-06 22:30:37
295,1,296,2018-09-06 22:45:38
339,1,340,2018-09-06 23:00:37
337,0,337,2018-09-06 23:15:38
342,1,343,2018-09-06 23:30:37
362,2,356,2018-09-06 23:45:38
353,3,356,2018-09-07 0:00:37
357,5,362,2018-09-07 0:15:38
349,6,355,2018-09-07 0:30:37
311,2,313,2018-09-07 0:45:38
321,4,325,2018-09-07 1:00:37
332,4,336,2018-09-07 1:15:37
337,1,338,2018-09-07 1:30:38
348,3,351,2018-09-07 1:45:38
361,2,363,2018-09-07 2:00:38
352,1,353,2018-09-07 2:15:38
296,3,291,2018-09-07 2:30:37
232,0,232,2018-09-07 2:45:37
229,1,230,2018-09-07 3:00:37
182,1,183,2018-09-07 3:15:37
161,0,161,2018-09-07 3:30:37
156,1,157,2018-09-07 3:45:37
132,0,132,2018-09-07 4:00:37
117,0,117,2018-09-07 4:15:37
97,0,97,2018-09-07 4:30:37
97,0,97,2018-09-07 4:45:37
101,0,101,2018-09-07 5:00:36
65,0,65,2018-09-07 5:15:37
52,0,52,2018-09-07 5:30:37
50,0,50,2018-09-07 5:45:37
48,0,48,2018-09-07 6:00:36
48,0,48,2018-09-07 6:15:36
54,0,46,2018-09-07 6:34:35
47,0,46,2018-09-07 6:45:36
56,0,55,2018-09-07 7:00:37
82,0,81,2018-09-07 7:15:38
83,0,82,2018-09-07 7:30:39
91,0,90,2018-09-07 7:45:38
85,0,84,2018-09-07 8:00:38
96,0,95,2018-09-07 8:15:38
157,0,157,2018-09-07 8:30:38
226,0,225,2018-09-07 8:45:39
184,0,183,2018-09-07 9:00:38
280,2,282,2018-09-07 9:15:38
420,3,423,2018-09-07 9:30:38
747,3,750,2018-09-07 9:45:39
689,6,695,2018-09-07 10:00:38
653,8,661,2018-09-07 10:15:38
797,11,800,2018-09-07 10:30:38
950,14,964,2018-09-07 10:45:37
805,13,818,2018-09-07 11:00:38
584,12,596,2018-09-07 11:15:38
515,2,517,2018-09-07 11:30:38
481,3,484,2018-09-07 11:45:37
378,2,380,2018-09-07 12:00:38
371,4,375,2018-09-07 12:15:38
353,0,352,2018-09-07 12:30:38
389,2,391,2018-09-07 12:45:38
329,1,330,2018-09-07 13:00:38
370,1,371,2018-09-07 13:15:38
347,2,349,2018-09-07 13:30:39
395,1,394,2018-09-07 13:45:38
347,0,346,2018-09-07 14:00:38
400,3,403,2018-09-07 14:15:38
387,5,392,2018-09-07 14:30:37
438,1,439,2018-09-07 14:45:38
394,1,395,2018-09-07 15:00:38
446,1,447,2018-09-07 15:15:39
484,3,487,2018-09-07 15:30:38
521,5,526,2018-09-07 15:45:37
503,4,507,2018-09-07 16:00:38
685,6,691,2018-09-07 16:15:37
675,9,684,2018-09-07 16:30:38
685,5,690,2018-09-07 16:45:37
603,5,608,2018-09-07 17:00:38
854,12,866,2018-09-07 17:15:38
688,11,699,2018-09-07 17:30:38
620,5,625,2018-09-07 17:45:38
510,8,518,2018-09-07 18:00:37
608,8,616,2018-09-07 18:15:38
589,5,594,2018-09-07 18:30:37
583,9,592,2018-09-07 18:45:37
532,11,543,2018-09-07 19:00:37
618,8,626,2018-09-07 19:15:37
640,8,648,2018-09-07 19:30:38
714,7,721,2018-09-07 19:45:37
635,8,643,2018-09-07 20:00:38
762,6,768,2018-09-07 20:15:37
736,1,737,2018-09-07 20:30:40
731,6,737,2018-09-07 20:45:38
673,6,679,2018-09-07 21:00:37
691,1,692,2018-09-07 21:15:36
688,4,692,2018-09-07 21:30:38
661,7,668,2018-09-07 21:45:37
606,11,617,2018-09-07 22:00:38
624,8,632,2018-09-07 22:15:37
600,7,607,2018-09-07 22:30:37
593,9,602,2018-09-07 22:45:37
547,8,555,2018-09-07 23:00:37
490,9,499,2018-09-07 23:15:37
444,9,453,2018-09-07 23:30:37
370,4,374,2018-09-07 23:45:37
253,2,255,2018-09-08 0:00:37
234,3,237,2018-09-08 0:15:36
242,2,244,2018-09-08 0:30:37
211,3,207,2018-09-08 0:45:37
157,2,159,2018-09-08 1:00:37
204,2,206,2018-09-08 1:15:37
172,1,171,2018-09-08 1:30:37
144,2,146,2018-09-08 1:45:37
162,4,166,2018-09-08 2:00:38
208,3,211,2018-09-08 2:15:37
246,2,248,2018-09-08 2:30:37
229,5,234,2018-09-08 2:45:37
237,4,241,2018-09-08 3:00:37
189,4,193,2018-09-08 3:15:36
201,5,206,2018-09-08 3:30:37
174,3,177,2018-09-08 3:45:36
182,3,185,2018-09-08 4:00:36
129,3,132,2018-09-08 4:15:37
121,1,122,2018-09-08 4:30:36
124,2,126,2018-09-08 4:45:36
135,2,137,2018-09-08 5:00:37
124,2,126,2018-09-08 5:15:36
119,2,121,2018-09-08 5:30:36
93,1,94,2018-09-08 5:45:37
73,1,74,2018-09-08 6:00:37
83,1,84,2018-09-08 6:15:36
68,1,69,2018-09-08 6:34:29
77,1,78,2018-09-08 6:45:36
65,1,66,2018-09-08 7:00:36
74,1,74,2018-09-08 7:15:38
82,1,83,2018-09-08 7:30:38
71,1,72,2018-09-08 7:45:38
76,1,77,2018-09-08 8:00:38
91,2,93,2018-09-08 8:15:38
115,2,117,2018-09-08 8:30:38
118,1,119,2018-09-08 8:45:38
81,2,83,2018-09-08 9:00:38
107,1,108,2018-09-08 9:15:38
108,1,109,2018-09-08 9:30:39
134,1,135,2018-09-08 9:45:38
108,1,109,2018-09-08 10:00:38
111,2,113,2018-09-08 10:15:37
142,5,147,2018-09-08 10:30:38
206,4,210,2018-09-08 10:45:38
179,2,181,2018-09-08 11:00:38
179,2,181,2018-09-08 11:15:38
204,3,201,2018-09-08 11:30:38
285,1,286,2018-09-08 11:45:37
249,2,251,2018-09-08 12:00:38
252,2,254,2018-09-08 12:15:38
278,2,280,2018-09-08 12:30:38
305,3,308,2018-09-08 12:45:37
288,3,291,2018-09-08 13:00:38
349,4,353,2018-09-08 13:15:37
320,5,325,2018-09-08 13:30:38
390,8,398,2018-09-08 13:45:38
382,5,387,2018-09-08 14:00:37
394,6,400,2018-09-08 14:15:37
391,3,384,2018-09-08 14:30:38
393,1,394,2018-09-08 14:45:37
