queries/correct,queries/error,users,timestamp
506,6,512,2018-08-30 16:15:40
406,8,414,2018-08-30 16:30:41
462,8,470,2018-08-30 16:45:40
393,6,399,2018-08-30 17:00:41
605,7,612,2018-08-30 17:15:40
533,6,539,2018-08-30 17:30:41
511,3,514,2018-08-30 17:45:40
447,8,455,2018-08-30 18:00:41
544,2,545,2018-08-30 18:15:40
461,6,467,2018-08-30 18:30:42
477,4,481,2018-08-30 18:45:41
448,3,451,2018-08-30 19:00:40
563,5,568,2018-08-30 19:15:41
587,6,593,2018-08-30 19:30:40
656,5,661,2018-08-30 19:45:41
609,10,619,2018-08-30 20:00:40
820,10,830,2018-08-30 20:15:41
866,7,873,2018-08-30 20:30:40
762,7,769,2018-08-30 20:45:40
714,5,719,2018-08-30 21:00:40
803,4,807,2018-08-30 21:15:41
718,5,723,2018-08-30 21:30:40
746,4,750,2018-08-30 21:45:41
639,4,643,2018-08-30 22:00:41
632,5,637,2018-08-30 22:15:40
533,3,536,2018-08-30 22:30:41
549,1,550,2018-08-30 22:45:40
481,1,482,2018-08-30 23:00:41
487,6,493,2018-08-30 23:15:40
439,6,445,2018-08-30 23:30:41
376,3,379,2018-08-30 23:45:40
300,3,303,2018-08-31 0:00:40
350,7,357,2018-08-31 0:15:40
292,2,294,2018-08-31 0:30:40
255,2,257,2018-08-31 0:45:40
225,3,228,2018-08-31 1:00:40
213,2,215,2018-08-31 1:15:41
183,0,180,2018-08-31 1:30:40
160,1,161,2018-08-31 1:45:39
134,0,134,2018-08-31 2:00:40
194,1,195,2018-08-31 2:15:40
199,4,199,2018-08-31 2:30:40
195,2,197,2018-08-31 2:45:40
169,2,166,2018-08-31 3:00:40
151,1,152,2018-08-31 3:15:40
144,4,148,2018-08-31 3:30:40
128,1,129,2018-08-31 3:45:39
131,1,132,2018-08-31 4:00:40
89,1,90,2018-08-31 4:15:39
91,1,92,2018-08-31 4:30:40
68,2,70,2018-08-31 4:45:40
78,1,79,2018-08-31 5:00:39
48,0,48,2018-08-31 5:15:40
39,0,39,2018-08-31 5:30:39
36,0,36,2018-08-31 5:45:40
25,0,25,2018-08-31 6:00:39
24,0,24,2018-08-31 6:15:40
19,0,19,2018-08-31 6:34:25
19,0,19,2018-08-31 6:45:39
25,0,21,2018-08-31 7:00:40
29,0,29,2018-08-31 7:15:41
28,1,29,2018-08-31 7:30:41
42,0,42,2018-08-31 7:45:42
26,0,26,2018-08-31 8:00:41
27,0,27,2018-08-31 8:15:41
54,1,55,2018-08-31 8:30:41
84,0,84,2018-08-31 8:45:40
82,0,82,2018-08-31 9:00:41
141,1,137,2018-08-31 9:15:41
204,2,206,2018-08-31 9:30:41
449,5,454,2018-08-31 9:45:41
157,5,162,2018-08-31 10:00:40
73,1,74,2018-08-31 10:15:41
109,3,112,2018-08-31 10:30:41
250,5,255,2018-08-31 10:45:41
303,5,306,2018-08-31 11:00:42
306,3,309,2018-08-31 11:15:41
288,6,294,2018-08-31 11:30:41
282,3,285,2018-08-31 11:45:41
126,3,129,2018-08-31 12:00:41
181,1,176,2018-08-31 12:15:41
207,1,208,2018-08-31 12:30:41
241,2,243,2018-08-31 12:45:41
212,3,215,2018-08-31 13:00:41
217,2,219,2018-08-31 13:15:41
248,2,250,2018-08-31 13:30:40
274,0,274,2018-08-31 13:45:41
226,1,227,2018-08-31 14:00:41
279,1,280,2018-08-31 14:15:41
308,1,309,2018-08-31 14:30:41
290,1,291,2018-08-31 14:45:40
313,1,314,2018-08-31 15:00:41
337,2,339,2018-08-31 15:15:41
358,2,360,2018-08-31 15:30:40
402,1,403,2018-08-31 15:45:40
366,4,370,2018-08-31 16:00:43
499,3,502,2018-08-31 16:15:40
484,7,491,2018-08-31 16:30:40
498,5,503,2018-08-31 16:45:40
508,4,512,2018-08-31 17:00:40
717,7,724,2018-08-31 17:15:40
581,4,582,2018-08-31 17:30:40
524,9,527,2018-08-31 17:45:41
457,4,461,2018-08-31 18:00:40
533,9,542,2018-08-31 18:15:40
520,12,531,2018-08-31 18:30:41
544,4,548,2018-08-31 18:45:40
483,6,489,2018-08-31 19:00:40
560,7,567,2018-08-31 19:15:40
609,6,615,2018-08-31 19:30:40
608,5,613,2018-08-31 19:45:40
559,3,562,2018-08-31 20:00:40
657,7,664,2018-08-31 20:15:39
639,11,650,2018-08-31 20:30:40
602,6,605,2018-08-31 20:45:40
569,3,572,2018-08-31 21:00:41
668,2,670,2018-08-31 21:15:40
585,6,591,2018-08-31 21:30:40
577,8,585,2018-08-31 21:45:40
522,4,526,2018-08-31 22:00:40
568,5,571,2018-08-31 22:15:40
584,2,586,2018-08-31 22:30:40
553,3,556,2018-08-31 22:45:39
502,3,505,2018-08-31 23:00:40
486,2,488,2018-08-31 23:15:40
425,4,429,2018-08-31 23:30:40
399,4,401,2018-08-31 23:45:40
355,4,359,2018-09-01 0:00:40
353,3,356,2018-09-01 0:15:39
284,6,290,2018-09-01 0:30:40
252,3,255,2018-09-01 0:45:39
252,5,257,2018-09-01 1:00:40
308,4,312,2018-09-01 1:15:40
309,2,311,2018-09-01 1:30:39
269,5,274,2018-09-01 1:45:40
